feature_extractor_layers,feature_extractor_architecture,split,description,task,variant,lambda,seed,classifier_label_usage,domain_label_usage,model_selection_labels,best_epoch,L_last,Ld_last,backward_loss_scalar_last,feature_extractor_objective,class_loss_last,domain_loss_last,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,train_test_accuracy_gap,domain_discriminator_accuracy,representative_seed,seed_values,seed_count,seed_policy,selection_status,judgment,best_epoch_std,L_last_std,Ld_last_std,backward_loss_scalar_last_std,class_loss_last_std,domain_loss_last_std,train_accuracy_std,validation_accuracy_std,test_accuracy_std,train_balanced_accuracy_std,validation_balanced_accuracy_std,test_balanced_accuracy_std,train_macro_f1_std,validation_macro_f1_std,test_macro_f1_std,train_test_accuracy_gap_std,domain_discriminator_accuracy_std,best_epoch_min,best_epoch_max,L_last_min,L_last_max,Ld_last_min,Ld_last_max,backward_loss_scalar_last_min,backward_loss_scalar_last_max,class_loss_last_min,class_loss_last_max,domain_loss_last_min,domain_loss_last_max,train_accuracy_min,train_accuracy_max,validation_accuracy_min,validation_accuracy_max,test_accuracy_min,test_accuracy_max,train_balanced_accuracy_min,train_balanced_accuracy_max,validation_balanced_accuracy_min,validation_balanced_accuracy_max,test_balanced_accuracy_min,test_balanced_accuracy_max,train_macro_f1_min,train_macro_f1_max,validation_macro_f1_min,validation_macro_f1_max,test_macro_f1_min,test_macro_f1_max,train_test_accuracy_gap_min,train_test_accuracy_gap_max,domain_discriminator_accuracy_min,domain_discriminator_accuracy_max
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,MLP source + target labels,0.0,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,144.0,0.0026008175802417,0.0,0.0026008175802417,min L - lambda*Ld via gradient reversal,0.0026008175802417,0.0,46,30,0,16,273,26,231,0.9913043478260868,0.946153846153846,0.8476190476190476,0.992156862745098,0.9533333333333334,0.8509930220075148,0.9912619047619048,0.9434817813765182,0.8469456951190585,0.1436853002070393,0.3405940594059406,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",107.8424777163433,0.0042037433600942,0.0,0.0042037433600942,0.0042037433600942,0.0,0.0194440693695633,0.0210662522117371,0.0217314292606253,0.0175377880588218,0.0182574185835055,0.0214552338547886,0.0195389749462481,0.0182574185835055,0.0216037828661719,0.0310363883058437,0.3310331380570063,30,310,0.0004219210240989,0.0101133342832326,0.0,0.0,0.0004219210240989,0.0101133342832326,0.0004219210240989,0.0101133342832326,0.0,0.0,0.9565217391304348,1.0,0.9230769230769232,0.9615384615384616,0.8138528138528138,0.8658008658008658,0.9607843137254902,1.0,0.9333333333333332,0.9666666666666668,0.8173197351941313,0.8688495258543568,0.9563095238095238,1.0,0.9234817813765184,0.9568151147098516,0.8140422638859316,0.8653590571545569,0.103707886316582,0.1861471861471861,0.099009900990099,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S5_train_I_D1_val_D2_3,Train Period I plus labeled target Day1; validate Day2-Day3; test Day4 onward.,three_class_with_air,DANN-semi,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,158.0,0.0038671429501846,0.284103637933731,0.2879707753658295,min L - lambda*Ld via gradient reversal,0.0038671429501846,0.284103637933731,46,30,0,16,273,26,231,1.0,0.9538461538461538,0.8666666666666666,1.0,0.96,0.8679549114331723,1.0,0.9501484480431848,0.8676311746901723,0.1333333333333333,0.908910891089109,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",96.54014708917737,0.0025972604253502,0.0196747423675013,0.0193733975723797,0.0025972604253502,0.0196747423675013,0.0,0.0172005229038445,0.0328833402854249,0.0,0.0149071198499986,0.0320359413148611,0.0,0.0149071198499985,0.0328405159571787,0.0328833402854249,0.0092173201609035,80,320,0.0009160100016742,0.0063565778546035,0.2636352479457855,0.3150236010551452,0.2699918150901794,0.3196761310100555,0.0009160100016742,0.0063565778546035,0.2636352479457855,0.3150236010551452,1.0,1.0,0.9230769230769232,0.9615384615384616,0.8354978354978355,0.922077922077922,1.0,1.0,0.9333333333333332,0.9666666666666668,0.836464483807479,0.9216317767042403,1.0,1.0,0.9234817813765184,0.9568151147098516,0.8358005501077614,0.9226354143189842,0.0779220779220779,0.1645021645021644,0.900990099009901,0.924092409240924
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,102.0,0.004184942820575,0.0,0.004184942820575,min L - lambda*Ld via gradient reversal,0.004184942820575,0.0,30,30,0,28,273,40,205,0.9733333333333332,0.8800000000000001,0.7707317073170732,0.9777777777777776,0.8822222222222222,0.7723079216036962,0.9702589584328716,0.8853541243573627,0.7721433915351896,0.2026016260162602,0.3742574257425742,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",88.43076387773658,0.006936147437864,0.0,0.006936147437864,0.006936147437864,0.0,0.0434613493680176,0.0209165006633519,0.0489022869652766,0.0362177911400147,0.0185924450340905,0.0463719095541509,0.0473704221339147,0.0219187641297147,0.0485814948377869,0.0232483367351122,0.3359907793851914,20,240,0.0005439578671939,0.0165488328784704,0.0,0.0,0.0005439578671939,0.0165488328784704,0.0005439578671939,0.0165488328784704,0.0,0.0,0.9,1.0,0.85,0.9,0.7073170731707317,0.8292682926829268,0.9166666666666666,1.0,0.8555555555555556,0.9,0.7129443326626425,0.8285267158506594,0.8914285714285715,1.0,0.8544332210998878,0.9063067150635208,0.7064997972814373,0.8292589713693485,0.1707317073170732,0.2300813008130081,0.099009900990099,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.2,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,164.0,0.0026461589382961,0.2631993949413299,0.2658455491065979,min L - lambda*Ld via gradient reversal,0.0026461589382961,0.2631993949413299,30,30,0,28,273,40,205,0.98,0.885,0.7892682926829268,0.9833333333333332,0.888888888888889,0.7901482971905507,0.9771428571428572,0.8926898831422949,0.7918489171610757,0.1907317073170732,0.9049504950495052,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",121.16104984688768,0.0017851348963322,0.0080115352575597,0.0081777258118601,0.0017851348963322,0.0080115352575597,0.0447213595499957,0.0136930639376291,0.0528092433277048,0.0372677996249965,0.0157134840263676,0.0501031923435693,0.0511101251999952,0.0114652677126876,0.0535484629211504,0.0262917326404133,0.0059038098415836,20,300,0.0010634732898324,0.0055423029698431,0.2520720362663269,0.2709089815616607,0.2550146579742431,0.2732351720333099,0.0010634732898324,0.0055423029698431,0.2520720362663269,0.2709089815616607,0.9,1.0,0.875,0.9,0.7073170731707317,0.8341463414634146,0.9166666666666666,1.0,0.8777777777777779,0.9111111111111112,0.7129443326626425,0.8332215515314106,0.8857142857142857,1.0,0.8843320422267791,0.9062034170393304,0.7062592292098958,0.8349271232433564,0.1658536585365854,0.2341463414634146,0.8976897689768977,0.9108910891089108
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,88.0,0.0109423103393055,0.0,0.0109423103393055,min L - lambda*Ld via gradient reversal,0.0109423103393055,0.0,58,30,0,28,273,40,205,0.9827586206896552,0.925,0.8760975609756099,0.9848484848484848,0.9333333333333332,0.8775318578135479,0.9817892310662938,0.931317274509874,0.8759291914820044,0.1066610597140454,0.3597359735973597,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",118.61703081766969,0.0136044848510781,0.0,0.0136044848510781,0.0136044848510781,0.0,0.0211162908860618,0.0249999999999999,0.0101153372455257,0.0185567404756301,0.0222222222222222,0.0098976668236939,0.0231899328166172,0.0215898047347499,0.0102618014169787,0.0267661421765074,0.337239795988986,30,300,0.0009429579949937,0.0290949922055006,0.0,0.0,0.0009429579949937,0.0290949922055006,0.0009429579949937,0.0290949922055006,0.0,0.0,0.9482758620689656,1.0,0.9,0.95,0.8682926829268293,0.8926829268292683,0.9545454545454546,1.0,0.9111111111111112,0.9555555555555556,0.8696624189581935,0.8937327669722035,0.943351691581432,1.0,0.9095022624434388,0.9553571428571428,0.8675557023453662,0.8927071483368189,0.0702270815811606,0.1317073170731707,0.099009900990099,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S6_train_I_D1_2_val_D3_5,Train Period I plus labeled target Day1-Day2; validate Day3-Day5; test Day6 onward.,three_class_with_air,DANN-semi,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,166.0,0.0151950718834996,0.2753817737102508,0.2905768394470215,min L - lambda*Ld via gradient reversal,0.0151950718834996,0.2753817737102508,58,30,0,28,273,40,205,0.9896551724137932,0.955,0.8907317073170733,0.990909090909091,0.9600000000000002,0.8910201952455473,0.9886703383162864,0.958677851934248,0.8909625930699983,0.0989234650967199,0.9009900990099012,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",119.91663771137014,0.0095439480222316,0.0073652981885717,0.0132401359678784,0.0095439480222316,0.0073652981885717,0.0231317376982736,0.0111803398874989,0.0232923636806113,0.0203278907045435,0.009938079899999,0.0231480173233355,0.0253338936868583,0.010954372100026,0.0239019059138952,0.0249689473636819,0.0080841245636408,30,300,0.0047967480495572,0.0264168679714202,0.2677464783191681,0.2861139476299286,0.275268942117691,0.3070071339607239,0.0047967480495572,0.0264168679714202,0.2677464783191681,0.2861139476299286,0.9482758620689656,1.0,0.95,0.975,0.8634146341463415,0.9219512195121952,0.9545454545454546,1.0,0.9555555555555556,0.977777777777778,0.8631790744466801,0.9219017810567106,0.943351691581432,1.0,0.9495647721454172,0.9777530589543938,0.8619040340351815,0.9226032612630036,0.0751051303616484,0.1365853658536585,0.8943894389438944,0.9141914191419142
1,54 -> 16 -> ReLU -> Dropout(0.05),S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,MLP source only,0.0,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,102.0,0.004184942820575,0.0,0.004184942820575,min L - lambda*Ld via gradient reversal,0.004184942820575,0.0,30,30,0,42,273,26,205,0.9733333333333332,0.8923076923076924,0.7707317073170732,0.9777777777777776,0.9066666666666666,0.7723079216036962,0.9702589584328716,0.905921252535871,0.7721433915351896,0.2026016260162602,0.3742574257425742,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",88.43076387773658,0.006936147437864,0.0,0.006936147437864,0.006936147437864,0.0,0.0434613493680176,0.0172005229038445,0.0489022869652766,0.0362177911400147,0.0149071198499985,0.0463719095541509,0.0473704221339147,0.0149737413737361,0.0485814948377869,0.0232483367351122,0.3359907793851914,20,240,0.0005439578671939,0.0165488328784704,0.0,0.0,0.0005439578671939,0.0165488328784704,0.0005439578671939,0.0165488328784704,0.0,0.0,0.9,1.0,0.8846153846153846,0.9230769230769232,0.7073170731707317,0.8292682926829268,0.9166666666666666,1.0,0.9,0.9333333333333332,0.7129443326626425,0.8285267158506594,0.8914285714285715,1.0,0.8976982097186701,0.9326599326599326,0.7064997972814373,0.8292589713693485,0.1707317073170732,0.2300813008130081,0.099009900990099,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,DANN-UDA,0.5,0,source labels only,source/target domain labels only; gas labels not used for target domain loss,target validation labels,58.0,0.0062596239382401,0.2927548646926879,0.2990144848823547,min L - lambda*Ld via gradient reversal,0.0062596239382401,0.2927548646926879,30,30,0,42,273,26,205,0.98,0.8923076923076924,0.7707317073170732,0.9833333333333332,0.9066666666666666,0.7727848572918995,0.9782857142857144,0.9063314852788537,0.7732387028020783,0.2092682926829268,0.9049504950495048,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",24.899799195977465,0.0060746305086643,0.0211382298174214,0.0254371164261468,0.0060746305086643,0.0211382298174214,0.0447213595499957,0.0172005229038445,0.0415350886973815,0.0372677996249965,0.0149071198499985,0.039470954651949,0.0485546189399954,0.0147180495215297,0.0435111225167806,0.0176218457250618,0.0122156802134137,20,80,0.0014307115925475,0.0165143441408872,0.2637828588485718,0.313596248626709,0.2683024108409881,0.3300729393959045,0.0014307115925475,0.0165143441408872,0.2637828588485718,0.313596248626709,0.9,1.0,0.8846153846153846,0.9230769230769232,0.7024390243902439,0.8097560975609757,0.9166666666666666,1.0,0.9,0.9333333333333332,0.7082494969818912,0.8103435427379089,0.8914285714285715,1.0,0.899749373433584,0.9326599326599326,0.7009345644999764,0.8116766074978868,0.1902439024390243,0.2341463414634146,0.8877887788778878,0.9207920792079208
1,54 -> 16 -> ReLU -> Dropout(0.05),S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,MLP source + target labels,0.0,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,34.0,0.0014409201452508,0.0,0.0014409201452508,min L - lambda*Ld via gradient reversal,0.0014409201452508,0.0,72,30,0,42,273,26,205,0.975,0.9230769230769232,0.8926829268292684,0.977777777777778,0.9333333333333332,0.893494299128102,0.9746718407901888,0.9326599326599329,0.8942360185118614,0.0823170731707317,0.3775577557755776,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",5.477225575051661,0.0007641410019905,0.0,0.0007641410019905,0.0007641410019905,0.0,0.0116202781463066,0.0,0.0124366329599824,0.0103291361300503,0.0,0.0122626895421196,0.0122678721556043,1.2412670766236366e-16,0.0129658583138827,0.0222025389561459,0.3344473753684243,30,40,0.0006422845181077,0.0024719110224395,0.0,0.0,0.0006422845181077,0.0024719110224395,0.0006422845181077,0.0024719110224395,0.0,0.0,0.9583333333333334,0.9861111111111112,0.9230769230769232,0.9230769230769232,0.8780487804878049,0.9073170731707316,0.9629629629629628,0.9876543209876544,0.9333333333333332,0.9333333333333332,0.8790520903196959,0.907817274014457,0.9567876911530164,0.9876500857632934,0.9326599326599326,0.9326599326599326,0.8786829793886698,0.908932063966866,0.0510162601626016,0.1080623306233062,0.099009900990099,0.900990099009901
1,54 -> 16 -> ReLU -> Dropout(0.05),S7_train_I_D1_3_val_D4_5,Train Period I plus labeled target Day1-Day3; validate Day4-Day5; test Day6 onward.,three_class_with_air,DANN-semi,0.5,0,source labels + selected target labels,source/target domain labels only; gas labels not used for target domain loss,target validation labels,132.0,0.0049372456036508,0.2904934585094452,0.2954307019710541,min L - lambda*Ld via gradient reversal,0.0049372456036508,0.2904934585094452,72,30,0,42,273,26,205,0.9916666666666668,0.9384615384615383,0.8975609756097562,0.9925925925925926,0.9466666666666668,0.8980699008868023,0.990950226244344,0.9463638895217844,0.8985856532892035,0.0941056910569105,0.9036303630363036,0,"0,1,2,3,4",5,fixed trial seeds 0-4; seed 0 matches the YanKe DCAE UCI reference run; seed controls stochastic training only and is never selected,"lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds","lambda selected by mean validation macro-F1, balanced accuracy, and accuracy over seeds",106.86440005914037,0.0040477179354019,0.0183199683908009,0.0211655044569702,0.0040477179354019,0.0183199683908009,0.0186338998124982,0.0210662522117371,0.0154257446837482,0.0165634664999984,0.0182574185835055,0.0146663328252121,0.0202359092986407,0.018459599036419,0.015679919502402,0.0298337706307951,0.0063483115715086,30,270,0.0018334130290895,0.0113918269053101,0.2723051011562347,0.3177224695682525,0.2746668457984924,0.3291142880916595,0.0018334130290895,0.0113918269053101,0.2723051011562347,0.3177224695682525,0.9583333333333334,1.0,0.9230769230769232,0.9615384615384616,0.8731707317073171,0.9121951219512195,0.9629629629629628,1.0,0.9333333333333332,0.9666666666666668,0.8749534242491989,0.9125121096952084,0.9547511312217192,1.0,0.9326599326599326,0.9665831244778612,0.8738219411823748,0.9135373586986488,0.0461382113821138,0.1268292682926829,0.8976897689768977,0.9141914191419142
